NEWJeffCoFacilityID,UniqueID,SchoolName,SystemCategory,AssetType,PriorityScore,ConditionSource,Unit,UnitValue,ReplacementCost,Notes,
521,CO-1420-2120,D'Evelyn Jr-Sr HS,08_site infrastructure,Educational Technology,1,Deficiency Data Oct 25,EA,,None,,
521,CO-1420-2120,D'Evelyn Jr-Sr HS,08_site infrastructure,Educational Technology,2,Deficiency Data Oct 25,EA,,None,,
521,CO-1420-2120,D'Evelyn Jr-Sr HS,08_site infrastructure,Educational Technology,3,Deficiency Data Oct 25,EA,,None,,
521,CO-1420-2120,D'Evelyn Jr-Sr HS,08_site infrastructure,Educational Technology,4,Deficiency Data Oct 25,EA,,None,,
521,CO-1420-2120,D'Evelyn Jr-Sr HS,08_site infrastructure,Site,1,Deficiency Data Oct 25,EA,,None,,
521,CO-1420-2120,D'Evelyn Jr-Sr HS,08_site infrastructure,Site,2,Deficiency Data Oct 25,EA,,55500,,
521,CO-1420-2120,D'Evelyn Jr-Sr HS,08_site infrastructure,Site,3,Deficiency Data Oct 25,EA,,1083966.79,,
521,CO-1420-2120,D'Evelyn Jr-Sr HS,08_site infrastructure,Site,4,Deficiency Data Oct 25,EA,,10650.94,,
521,CO-1420-2120,D'Evelyn Jr-Sr HS,08_site infrastructure,Specialties,1,Deficiency Data Oct 25,EA,,None,,
521,CO-1420-2120,D'Evelyn Jr-Sr HS,08_site infrastructure,Specialties,2,Deficiency Data Oct 25,EA,,11100,,
521,CO-1420-2120,D'Evelyn Jr-Sr HS,08_site infrastructure,Specialties,3,Deficiency Data Oct 25,EA,,97358.82,,
521,CO-1420-2120,D'Evelyn Jr-Sr HS,08_site infrastructure,Specialties,4,Deficiency Data Oct 25,EA,,6866.27,,
521,CO-1420-2120,D'Evelyn Jr-Sr HS,08_site infrastructure,Stairs and Elevators,1,Deficiency Data Oct 25,EA,,None,,
521,CO-1420-2120,D'Evelyn Jr-Sr HS,08_site infrastructure,Stairs and Elevators,2,Deficiency Data Oct 25,EA,,194250,,
521,CO-1420-2120,D'Evelyn Jr-Sr HS,08_site infrastructure,Stairs and Elevators,3,Deficiency Data Oct 25,EA,,None,,
521,CO-1420-2120,D'Evelyn Jr-Sr HS,08_site infrastructure,Stairs and Elevators,4,Deficiency Data Oct 25,EA,,None,,
521,CO-1420-2120,D'Evelyn Jr-Sr HS,08_site infrastructure,Structural,1,Deficiency Data Oct 25,EA,,None,,
521,CO-1420-2120,D'Evelyn Jr-Sr HS,08_site infrastructure,Structural,2,Deficiency Data Oct 25,EA,,None,,
521,CO-1420-2120,D'Evelyn Jr-Sr HS,08_site infrastructure,Structural,3,Deficiency Data Oct 25,EA,,None,,
521,CO-1420-2120,D'Evelyn Jr-Sr HS,08_site infrastructure,Structural,4,Deficiency Data Oct 25,EA,,None,,
521,CO-1420-2120,D'Evelyn Jr-Sr HS,08_site infrastructure,Structure,1,Deficiency Data Oct 25,EA,,None,,
521,CO-1420-2120,D'Evelyn Jr-Sr HS,08_site infrastructure,Structure,2,Deficiency Data Oct 25,EA,,None,,
521,CO-1420-2120,D'Evelyn Jr-Sr HS,08_site infrastructure,Structure,3,Deficiency Data Oct 25,EA,,82763.09,,
521,CO-1420-2120,D'Evelyn Jr-Sr HS,08_site infrastructure,Structure,4,Deficiency Data Oct 25,EA,,None,,
522,CO-1420-4422,Jefferson Jr-Sr HS,00_general,ADA compliance,,,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,01_new construction,Demolition,,,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,01_new construction,New Construction ES,,,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,01_new construction,New Construction HS,,,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,01_new construction,New Construction K-8,,,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,01_new construction,New Construction MS,,,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,02_gut & renovation,Gut & Major Renovation ES,,,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,02_gut & renovation,Gut & Major Renovation HS,,,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,02_gut & renovation,Gut & Major Renovation K-8,,,EA,,37750765,,
522,CO-1420-4422,Jefferson Jr-Sr HS,02_gut & renovation,Gut & Major Renovation MS,,,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,03_addition,New 2-story building,,,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,03_addition,New 3-story building,,,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,03_addition,New auditorium,,,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,03_addition,New gym and locker rooms,,,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,03_addition,New multipurpose room,,,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,03_addition,New cafeteria and kitchen,,,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,04_campus upgrade,Add shade structure(s),,0,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,04_campus upgrade,Campus landscaping upgrade,,,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,04_campus upgrade,Expand parking,,,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,04_campus upgrade,"Front of school branding, landscape upgrades",,1,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,04_campus upgrade,Furniture upgrades,,0.45,,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,04_campus upgrade,Improve drop-off / pick-up zone,,0.55,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,04_campus upgrade,New outdoor classroom,,1,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,04_campus upgrade,Playground replacement (ages 2-5),,0,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,04_campus upgrade,Playground replacement (ages 5-12),,0,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,04_campus upgrade,Resurface asphalt,,,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,04_campus upgrade,Resurface concrete,,,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,04_campus upgrade,Upgrade artificial turf field,,,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,modernization,Modernize admin,,1,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,modernization,Modernize classrooms,,0.666690972,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,modernization,Modernize gym / assembly space,,0.744166667,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,modernization,Modernize kitchen,,,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,modernization,Modernize cafeteria,,0.720833333,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,modernization,Modernize multipurpose room,,Does not apply,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,modernization,Heavily modernize restrooms,,0.333333333,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,0.783712121,,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,modernization,Lightly modernize corridors,,0.8,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,modernization,Lightly modernize entry lobby,,1,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,modernization,Lightly modernize library/media center,,,EA,,,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Electrical,1,Deficiency Data Oct 25,EA,,None,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Electrical,2,Deficiency Data Oct 25,EA,,None,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Electrical,3,Deficiency Data Oct 25,EA,,601086.71,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Electrical,4,Deficiency Data Oct 25,EA,,55269.99,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Exterior,1,Deficiency Data Oct 25,EA,,None,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Exterior,2,Deficiency Data Oct 25,EA,,None,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Exterior,3,Deficiency Data Oct 25,EA,,None,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Exterior,4,Deficiency Data Oct 25,EA,,31539.31,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Fire and Life Safety,1,Deficiency Data Oct 25,EA,,21894.99,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Fire and Life Safety,2,Deficiency Data Oct 25,EA,,None,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Fire and Life Safety,3,Deficiency Data Oct 25,EA,,None,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Fire and Life Safety,4,Deficiency Data Oct 25,EA,,None,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Interior,1,Deficiency Data Oct 25,EA,,None,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Interior,2,Deficiency Data Oct 25,EA,,None,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Interior,3,Deficiency Data Oct 25,EA,,441079.99,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Interior,4,Deficiency Data Oct 25,EA,,925924.96,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,HVAC,1,Deficiency Data Oct 25,EA,,6010372.5,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,HVAC,2,Deficiency Data Oct 25,EA,,98354.75,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,HVAC,3,Deficiency Data Oct 25,EA,,114487.32,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,HVAC,4,Deficiency Data Oct 25,EA,,72320.05,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Other,1,Deficiency Data Oct 25,EA,,None,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Other,2,Deficiency Data Oct 25,EA,,None,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Other,3,Deficiency Data Oct 25,EA,,6105,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Other,4,Deficiency Data Oct 25,EA,,None,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Plumbing,1,Deficiency Data Oct 25,EA,,6549.23,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Plumbing,2,Deficiency Data Oct 25,EA,,122159.66,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Plumbing,3,Deficiency Data Oct 25,EA,,46192.75,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Plumbing,4,Deficiency Data Oct 25,EA,,None,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Roofing,1,Deficiency Data Oct 25,EA,,None,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Roofing,2,Deficiency Data Oct 25,EA,,263188.43,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Roofing,3,Deficiency Data Oct 25,EA,,54466,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Roofing,4,Deficiency Data Oct 25,EA,,None,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Educational Technology,1,Deficiency Data Oct 25,EA,,None,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Educational Technology,2,Deficiency Data Oct 25,EA,,None,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Educational Technology,3,Deficiency Data Oct 25,EA,,None,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Educational Technology,4,Deficiency Data Oct 25,EA,,None,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Site,1,Deficiency Data Oct 25,EA,,98459.52,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Site,2,Deficiency Data Oct 25,EA,,None,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Site,3,Deficiency Data Oct 25,EA,,446254.75,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Site,4,Deficiency Data Oct 25,EA,,32565.26,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Specialties,1,Deficiency Data Oct 25,EA,,None,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Specialties,2,Deficiency Data Oct 25,EA,,187096.31,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Specialties,3,Deficiency Data Oct 25,EA,,None,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Specialties,4,Deficiency Data Oct 25,EA,,107141.42,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Stairs and Elevators,1,Deficiency Data Oct 25,EA,,None,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Stairs and Elevators,2,Deficiency Data Oct 25,EA,,None,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Stairs and Elevators,3,Deficiency Data Oct 25,EA,,None,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Stairs and Elevators,4,Deficiency Data Oct 25,EA,,None,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Structural,1,Deficiency Data Oct 25,EA,,None,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Structural,2,Deficiency Data Oct 25,EA,,None,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Structural,3,Deficiency Data Oct 25,EA,,None,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Structural,4,Deficiency Data Oct 25,EA,,None,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Structure,1,Deficiency Data Oct 25,EA,,None,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Structure,2,Deficiency Data Oct 25,EA,,24828.92,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Structure,3,Deficiency Data Oct 25,EA,,12414.46,,
522,CO-1420-4422,Jefferson Jr-Sr HS,08_site infrastructure,Structure,4,Deficiency Data Oct 25,EA,,None,,
523,CO-1420-7114,Pomona HS,00_general,ADA compliance,,,EA,,,,
523,CO-1420-7114,Pomona HS,01_new construction,Demolition,,,EA,,,,
523,CO-1420-7114,Pomona HS,01_new construction,New Construction ES,,,EA,,,,
523,CO-1420-7114,Pomona HS,01_new construction,New Construction HS,,,EA,,,,
523,CO-1420-7114,Pomona HS,01_new construction,New Construction K-8,,,EA,,,,
523,CO-1420-7114,Pomona HS,01_new construction,New Construction MS,,,EA,,,,
523,CO-1420-7114,Pomona HS,02_gut & renovation,Gut & Major Renovation ES,,,EA,,,,
523,CO-1420-7114,Pomona HS,02_gut & renovation,Gut & Major Renovation HS,,,EA,,,,
523,CO-1420-7114,Pomona HS,02_gut & renovation,Gut & Major Renovation K-8,,,EA,,62203225,,
523,CO-1420-7114,Pomona HS,02_gut & renovation,Gut & Major Renovation MS,,,EA,,,,
523,CO-1420-7114,Pomona HS,03_addition,New 2-story building,,,EA,,,,
523,CO-1420-7114,Pomona HS,03_addition,New 3-story building,,,EA,,,,
523,CO-1420-7114,Pomona HS,03_addition,New auditorium,,,EA,,,,
523,CO-1420-7114,Pomona HS,03_addition,New gym and locker rooms,,,EA,,,,
523,CO-1420-7114,Pomona HS,03_addition,New multipurpose room,,,EA,,,,
523,CO-1420-7114,Pomona HS,03_addition,New cafeteria and kitchen,,,EA,,,,
523,CO-1420-7114,Pomona HS,04_campus upgrade,Add shade structure(s),,0,EA,,,,
523,CO-1420-7114,Pomona HS,04_campus upgrade,Campus landscaping upgrade,,,EA,,,,
523,CO-1420-7114,Pomona HS,04_campus upgrade,Expand parking,,,EA,,,,
523,CO-1420-7114,Pomona HS,04_campus upgrade,"Front of school branding, landscape upgrades",,0.75,EA,,,,
523,CO-1420-7114,Pomona HS,04_campus upgrade,Furniture upgrades,,0,,,,,
523,CO-1420-7114,Pomona HS,04_campus upgrade,Improve drop-off / pick-up zone,,1,EA,,,,
523,CO-1420-7114,Pomona HS,04_campus upgrade,New outdoor classroom,,0,EA,,,,
523,CO-1420-7114,Pomona HS,04_campus upgrade,Playground replacement (ages 2-5),,0,EA,,,,
523,CO-1420-7114,Pomona HS,04_campus upgrade,Playground replacement (ages 5-12),,0,EA,,,,
523,CO-1420-7114,Pomona HS,04_campus upgrade,Resurface asphalt,,,EA,,,,
523,CO-1420-7114,Pomona HS,04_campus upgrade,Resurface concrete,,,EA,,,,
523,CO-1420-7114,Pomona HS,04_campus upgrade,Upgrade artificial turf field,,,EA,,,,
523,CO-1420-7114,Pomona HS,modernization,Modernize admin,,0.522222222,EA,,,,
523,CO-1420-7114,Pomona HS,modernization,Modernize classrooms,,0.561982639,EA,,,,
523,CO-1420-7114,Pomona HS,modernization,Modernize gym / assembly space,,0.6275,EA,,,,
523,CO-1420-7114,Pomona HS,modernization,Modernize kitchen,,,EA,,,,
523,CO-1420-7114,Pomona HS,modernization,Modernize cafeteria,,0.875,EA,,,,
523,CO-1420-7114,Pomona HS,modernization,Modernize multipurpose room,,Does not apply,EA,,,,
523,CO-1420-7114,Pomona HS,modernization,Heavily modernize restrooms,,0.333333333,EA,,,,
523,CO-1420-7114,Pomona HS,modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,Does not apply,,,,,
523,CO-1420-7114,Pomona HS,modernization,Lightly modernize corridors,,0.6,EA,,,,
523,CO-1420-7114,Pomona HS,modernization,Lightly modernize entry lobby,,0.75,EA,,,,
523,CO-1420-7114,Pomona HS,modernization,Lightly modernize library/media center,,,EA,,,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Electrical,1,Deficiency Data Oct 25,EA,,2627.4,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Electrical,2,Deficiency Data Oct 25,EA,,1066724.31,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Electrical,3,Deficiency Data Oct 25,EA,,392112.67,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Electrical,4,Deficiency Data Oct 25,EA,,127271.25,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Exterior,1,Deficiency Data Oct 25,EA,,45821.85,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Exterior,2,Deficiency Data Oct 25,EA,,499500,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Exterior,3,Deficiency Data Oct 25,EA,,18627.42,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Exterior,4,Deficiency Data Oct 25,EA,,222096.73,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Fire and Life Safety,1,Deficiency Data Oct 25,EA,,11100,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Fire and Life Safety,2,Deficiency Data Oct 25,EA,,None,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Fire and Life Safety,3,Deficiency Data Oct 25,EA,,None,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Fire and Life Safety,4,Deficiency Data Oct 25,EA,,None,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Interior,1,Deficiency Data Oct 25,EA,,None,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Interior,2,Deficiency Data Oct 25,EA,,None,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Interior,3,Deficiency Data Oct 25,EA,,391275,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Interior,4,Deficiency Data Oct 25,EA,,1314724.1,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,HVAC,1,Deficiency Data Oct 25,EA,,3055552.5,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,HVAC,2,Deficiency Data Oct 25,EA,,150363.53,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,HVAC,3,Deficiency Data Oct 25,EA,,None,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,HVAC,4,Deficiency Data Oct 25,EA,,None,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Other,1,Deficiency Data Oct 25,EA,,None,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Other,2,Deficiency Data Oct 25,EA,,None,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Other,3,Deficiency Data Oct 25,EA,,None,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Other,4,Deficiency Data Oct 25,EA,,None,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Plumbing,1,Deficiency Data Oct 25,EA,,None,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Plumbing,2,Deficiency Data Oct 25,EA,,30483,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Plumbing,3,Deficiency Data Oct 25,EA,,178463.51,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Plumbing,4,Deficiency Data Oct 25,EA,,5675.19,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Roofing,1,Deficiency Data Oct 25,EA,,None,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Roofing,2,Deficiency Data Oct 25,EA,,None,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Roofing,3,Deficiency Data Oct 25,EA,,None,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Roofing,4,Deficiency Data Oct 25,EA,,None,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Educational Technology,1,Deficiency Data Oct 25,EA,,None,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Educational Technology,2,Deficiency Data Oct 25,EA,,None,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Educational Technology,3,Deficiency Data Oct 25,EA,,None,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Educational Technology,4,Deficiency Data Oct 25,EA,,None,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Site,1,Deficiency Data Oct 25,EA,,None,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Site,2,Deficiency Data Oct 25,EA,,645226.18,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Site,3,Deficiency Data Oct 25,EA,,1806825.18,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Site,4,Deficiency Data Oct 25,EA,,98767.98,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Specialties,1,Deficiency Data Oct 25,EA,,None,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Specialties,2,Deficiency Data Oct 25,EA,,67874.49,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Specialties,3,Deficiency Data Oct 25,EA,,None,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Specialties,4,Deficiency Data Oct 25,EA,,61254.32,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Stairs and Elevators,1,Deficiency Data Oct 25,EA,,None,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Stairs and Elevators,2,Deficiency Data Oct 25,EA,,None,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Stairs and Elevators,3,Deficiency Data Oct 25,EA,,None,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Stairs and Elevators,4,Deficiency Data Oct 25,EA,,None,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Structural,1,Deficiency Data Oct 25,EA,,None,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Structural,2,Deficiency Data Oct 25,EA,,None,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Structural,3,Deficiency Data Oct 25,EA,,None,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Structural,4,Deficiency Data Oct 25,EA,,None,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Structure,1,Deficiency Data Oct 25,EA,,None,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Structure,2,Deficiency Data Oct 25,EA,,None,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Structure,3,Deficiency Data Oct 25,EA,,None,,
523,CO-1420-7114,Pomona HS,08_site infrastructure,Structure,4,Deficiency Data Oct 25,EA,,None,,
525,,Stein Cottage B,00_general,ADA compliance,,,EA,,,,
525,,Stein Cottage B,01_new construction,Demolition,,,EA,,,,
525,,Stein Cottage B,01_new construction,New Construction ES,,,EA,,,,
525,,Stein Cottage B,01_new construction,New Construction HS,,,EA,,,,
525,,Stein Cottage B,01_new construction,New Construction K-8,,,EA,,,,
525,,Stein Cottage B,01_new construction,New Construction MS,,,EA,,,,
525,,Stein Cottage B,02_gut & renovation,Gut & Major Renovation ES,,,EA,,,,
525,,Stein Cottage B,02_gut & renovation,Gut & Major Renovation HS,,,EA,,,,
525,,Stein Cottage B,02_gut & renovation,Gut & Major Renovation K-8,,,EA,,,,
525,,Stein Cottage B,02_gut & renovation,Gut & Major Renovation MS,,,EA,,,,
525,,Stein Cottage B,03_addition,New 2-story building,,,EA,,,,
525,,Stein Cottage B,03_addition,New 3-story building,,,EA,,,,
